"iso_code","location","population","popDensity","medianAge","gdp","govt","corruption","healthSecurity","obesity"
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",18.4
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",18.7
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",19.1
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",19.4
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",19.8
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",20.2
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",20.6
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",21
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",21.3
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",21.7
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",22.1
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",22.5
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",22.9
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",23.3
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",23.6
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",24
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",24.4
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",24.7
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",25
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",25.4
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",25.8
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",26.2
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",26.6
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",27.1
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",27.6
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",28.2
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",28.8
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",29.3
"BHR","Bahrain",1701583,1935.907,32.4,43290.705,"Constitutional monarchy","Highly corrupt","More prepared",29.8
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",12
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",12.4
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",12.8
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",13.2
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",13.6
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",14.1
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",14.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",15
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",15.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",16
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",16.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",17
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",17.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",18
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",18.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",19
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",19.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",20
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",20.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",21
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",21.4
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",21.9
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",22.4
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",22.9
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",23.4
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",23.9
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",24.3
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",24.8
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",25.3
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",25.7
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",26.2
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",26.6
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",27.1
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",27.6
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",28.1
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",28.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",29
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",29.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",30
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",30.5
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",31
"BHS","Bahamas",393248,39.497,34.3,27717.847,"Constitutional monarchy","Less corrupt","Least prepared",31.6
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",8.8
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",9
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",9.2
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",9.3
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",9.5
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",9.7
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",9.9
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",10.2
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",10.4
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",10.7
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",11
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",11.2
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",11.5
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",11.8
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",12.1
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",12.4
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",12.7
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",13.1
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",13.4
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",13.8
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",14.2
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",14.6
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",15
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",15.5
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",15.9
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",16.4
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",16.9
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",17.3
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",17.8
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",18.2
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",18.7
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",19.1
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",19.6
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",20
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",20.5
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",21
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",21.5
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",22
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",22.5
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",23
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",23.6
"BLZ","Belize",397621,16.426,25,7824.362,"Constitutional monarchy","NI","Least prepared",24.1
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",4.8
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",5
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",5.2
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",5.4
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",5.6
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",5.9
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",6.2
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",6.4
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",6.7
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",7.1
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",7.4
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",7.7
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",8.1
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",8.5
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",8.8
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",9.2
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",9.6
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",10
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",10.4
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",10.8
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",11.2
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",11.6
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",12
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",12.4
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",12.8
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",13.2
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",13.6
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",14
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",14.4
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",14.8
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",15.2
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",15.7
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",16.1
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",16.5
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",17
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",17.4
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",17.9
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",18.3
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",18.8
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",19.3
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",19.7
"BOL","Bolivia",11673029,10.202,25.4,6885.829,"Presidential republic","Highly corrupt","More prepared",20.2
"BRA","Brazil",212559409,25.04,33.5,14103.452,"Presidential republic","Highly corrupt","More prepared",5.2
"BRA","Brazil",212559409,25.04,33.5,14103.452,"Presidential republic","Highly corrupt","More prepared",5.5
